Generation number,Best fitness,Best genome,Worst fitness,Worst genome,Mean,Average,Standard deviation
128,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.58931732177734,"Genome{fitness:108.58931732177734,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:220},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.07242918792825706},IntegerGene{label:hidden_2_units,min:10,max:250,val:250},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.15159618885929105},IntegerGene{label:batch_size,min:100,max:400,val:216},]}",107.81391105651855,107.81391105651855,0.37300464974462916
129,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.38389587402344,"Genome{fitness:109.38389587402344,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:216},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.07242918792825706},IntegerGene{label:hidden_2_units,min:10,max:250,val:250},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.08809300137703523},IntegerGene{label:batch_size,min:100,max:400,val:235},]}",107.89918479919433,107.89918479919433,0.5297498965751587
130,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",111.17898559570312,"Genome{fitness:111.17898559570312,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:165},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:186},]}",107.86095275878907,107.86095275878907,0.7888723099890338
131,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.23434448242188,"Genome{fitness:109.23434448242188,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:119},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:215},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.08809300137703523},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.87540893554687,107.87540893554687,0.5089579194095623
132,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.75980377197266,"Genome{fitness:108.75980377197266,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:177},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.13354244165535478},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.80613861083984,107.80613861083984,0.3807805883822428
133,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.86206817626953,"Genome{fitness:108.86206817626953,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:93},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:174},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:267},]}",107.80325546264649,107.80325546264649,0.41142827240323615
134,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.68254852294922,"Genome{fitness:108.68254852294922,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:234},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05026116306313922},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.71039619445801,107.71039619445801,0.2869877138673903
135,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.7339096069336,"Genome{fitness:109.7339096069336,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:116},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:234},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.7759002685547,107.7759002685547,0.5123449363822277
136,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.16107177734375,"Genome{fitness:109.16107177734375,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:250},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.14842734175711136},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.88269004821777,107.88269004821777,0.5431514447128202
137,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",110.48116302490234,"Genome{fitness:110.48116302490234,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:93},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:318},]}",107.91139297485351,107.91139297485351,0.6882546562130571
138,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.60762786865234,"Genome{fitness:109.60762786865234,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:144},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.84129104614257,107.84129104614257,0.5221210346852679
139,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",113.54309844970703,"Genome{fitness:113.54309844970703,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:307},]}",108.16317367553711,108.16317367553711,1.3665415465671953
140,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.60753631591797,"Genome{fitness:108.60753631591797,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:126},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.75493621826172,107.75493621826172,0.3340050293052983
141,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",111.22682189941406,"Genome{fitness:111.22682189941406,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:93},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.097358282421627},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:229},]}",108.02476577758789,108.02476577758789,0.9600428033805856
142,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",115.49529266357422,"Genome{fitness:115.49529266357422,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:93},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:344},]}",108.30299491882325,108.30299491882325,1.8956439672633127
143,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.74968719482422,"Genome{fitness:109.74968719482422,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:123},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:219},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.86446762084961,107.86446762084961,0.5757711724106607
144,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.44091033935547,"Genome{fitness:109.44091033935547,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.12357439569388427},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.84133033752441,107.84133033752441,0.5429626263561905
145,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.73309326171875,"Genome{fitness:108.73309326171875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:93},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:234},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.73072204589843,107.73072204589843,0.315425533597274
146,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.90862274169922,"Genome{fitness:109.90862274169922,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:229},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.89802932739258,107.89802932739258,0.6540764863679663
147,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.70088195800781,"Genome{fitness:108.70088195800781,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:93},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.09086245732139386},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.7599479675293,107.7599479675293,0.35381222561938613
148,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",115.68428039550781,"Genome{fitness:115.68428039550781,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:93},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:250},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.08962276519692945},IntegerGene{label:batch_size,min:100,max:400,val:341},]}",108.11221504211426,108.11221504211426,1.774214775667338
149,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",110.10345458984375,"Genome{fitness:110.10345458984375,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:250},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.15457014008999742},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.89191284179688,107.89191284179688,0.6370508803518101
150,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.87672424316406,"Genome{fitness:109.87672424316406,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:119},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:232},]}",107.90506706237792,107.90506706237792,0.6350190536128631
151,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.49111938476562,"Genome{fitness:108.49111938476562,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:250},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.67082557678222,107.67082557678222,0.23328015489905427
152,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.11314392089844,"Genome{fitness:109.11314392089844,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.36823463134844114},IntegerGene{label:hidden_2_units,min:10,max:250,val:250},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.81097831726075,107.81097831726075,0.47331348459197475
153,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.14595794677734,"Genome{fitness:109.14595794677734,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.06059626213620788},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:263},]}",107.72474212646485,107.72474212646485,0.3725458514058067
154,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.85162353515625,"Genome{fitness:109.85162353515625,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:133},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.07242918792825706},IntegerGene{label:hidden_2_units,min:10,max:250,val:205},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.97922019958496,107.97922019958496,0.7465747484362574
155,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",110.03588104248047,"Genome{fitness:110.03588104248047,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:146},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.07242918792825706},IntegerGene{label:hidden_2_units,min:10,max:250,val:205},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.93106460571289,107.93106460571289,0.7016874276510289
156,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.84760284423828,"Genome{fitness:109.84760284423828,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:197},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.97304916381836,107.97304916381836,0.7752457928889951
157,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.96749877929688,"Genome{fitness:108.96749877929688,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:123},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:250},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.06569400697820112},IntegerGene{label:batch_size,min:100,max:400,val:191},]}",107.74656257629394,107.74656257629394,0.37989703736844643
158,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.32870483398438,"Genome{fitness:108.32870483398438,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:119},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.72049942016602,107.72049942016602,0.26656095473763725
159,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.52791595458984,"Genome{fitness:108.52791595458984,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:93},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.097358282421627},IntegerGene{label:hidden_2_units,min:10,max:250,val:182},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.71755027770996,107.71755027770996,0.3031048364018146
